Simulation number, Time, Type, Objective function, Objective function 2, Growth Parameter 1, Growth Parameter 2, Growth Parameter 3, Agglomeration Parameter 1, Agglomeration Parameter 2, Fitting algorithm 
0, 20:40:15, Initial Swarm, 144.2529642210319, 1500999.7991169556, 0.1, 0.01, 1.0, 20.0, 50.0, 0.5, 0.01, 1.0, PSO
0, 20:41:03, Initial Swarm, 140.94344231735306, 1324322.7508862547, 2.138775510204082, 0.02, 1.0204081632653061, 24.693877551020407, 69.38775510204081, 0.6938775510204082, 0.030204081632653063, 1.0816326530612246, PSO
0, 20:41:57, Initial Swarm, 133.91928553044502, 1127629.8949960058, 4.177551020408163, 0.03, 1.0408163265306123, 29.387755102040817, 88.77551020408163, 0.8877551020408163, 0.05040816326530612, 1.163265306122449, PSO
0, 20:42:50, Initial Swarm, 124.32578910422072, 922169.7090504712, 6.216326530612245, 0.04, 1.0612244897959184, 34.08163265306123, 108.16326530612245, 1.0816326530612246, 0.07061224489795918, 1.2448979591836735, PSO
0, 20:43:45, Initial Swarm, 115.90848071091646, 727463.6560577899, 8.255102040816327, 0.05, 1.0816326530612246, 38.775510204081634, 127.55102040816327, 1.2755102040816326, 0.09081632653061224, 1.3265306122448979, PSO
0, 20:44:40, Initial Swarm, 108.3739700793071, 570544.9151810934, 10.29387755102041, 0.060000000000000005, 1.1020408163265305, 43.46938775510204, 146.9387755102041, 1.4693877551020407, 0.11102040816326529, 1.4081632653061225, PSO
0, 20:45:31, Initial Swarm, 99.09275776920859, 477977.86501272046, 12.332653061224491, 0.06999999999999999, 1.1224489795918366, 48.163265306122454, 166.3265306122449, 1.663265306122449, 0.13122448979591836, 1.489795918367347, PSO
0, 20:46:25, Initial Swarm, 89.38691614563444, 415825.9919145494, 14.371428571428572, 0.08, 1.1428571428571428, 52.85714285714286, 185.71428571428572, 1.8571428571428572, 0.15142857142857144, 1.5714285714285714, PSO
0, 20:47:20, Initial Swarm, 78.83734689776155, 392761.2020821476, 16.410204081632656, 0.09, 1.163265306122449, 57.55102040816327, 205.10204081632654, 2.0510204081632653, 0.1716326530612245, 1.6530612244897958, PSO
0, 20:48:17, Initial Swarm, 69.58539567265663, 379878.8482368102, 18.44897959183674, 0.09999999999999999, 1.183673469387755, 62.244897959183675, 224.48979591836735, 2.2448979591836733, 0.19183673469387755, 1.7346938775510203, PSO
0, 20:49:16, Initial Swarm, 63.25017600637762, 266929.3979755908, 20.487755102040822, 0.11, 1.2040816326530612, 66.93877551020408, 243.87755102040816, 2.4387755102040813, 0.2120408163265306, 1.816326530612245, PSO
0, 20:50:18, Initial Swarm, 58.79584174340601, 110723.14859862346, 22.5265306122449, 0.12, 1.2244897959183674, 71.63265306122449, 263.265306122449, 2.63265306122449, 0.23224489795918368, 1.8979591836734693, PSO
0, 20:51:19, Initial Swarm, 55.72343051836295, 65205.36794882594, 24.565306122448984, 0.13, 1.2448979591836735, 76.32653061224491, 282.6530612244898, 2.826530612244898, 0.2524489795918367, 1.9795918367346939, PSO
0, 20:52:19, Initial Swarm, 53.83381741948581, 258282.76187407412, 26.604081632653067, 0.14, 1.2653061224489797, 81.0204081632653, 302.0408163265306, 3.020408163265306, 0.2726530612244898, 2.061224489795918, PSO
0, 20:53:20, Initial Swarm, 52.93734093733135, 467400.93427945394, 28.642857142857146, 0.15000000000000002, 1.2857142857142856, 85.71428571428572, 321.42857142857144, 3.2142857142857144, 0.29285714285714287, 2.142857142857143, PSO
0, 20:54:19, Initial Swarm, 52.879579351657895, 691241.8058031397, 30.68163265306123, 0.16, 1.3061224489795917, 90.40816326530613, 340.81632653061223, 3.4081632653061225, 0.3130612244897959, 2.224489795918367, PSO
0, 20:55:16, Initial Swarm, 53.53951257229716, 928584.1018214216, 32.72040816326531, 0.17, 1.3265306122448979, 95.10204081632654, 360.2040816326531, 3.6020408163265305, 0.333265306122449, 2.3061224489795915, PSO
0, 20:56:12, Initial Swarm, 54.832552828118374, 1179322.3191745053, 34.759183673469394, 0.18000000000000002, 1.346938775510204, 99.79591836734694, 379.5918367346939, 3.7959183673469385, 0.35346938775510206, 2.387755102040816, PSO
0, 20:57:08, Initial Swarm, 56.648464372943636, 1441540.939468903, 36.79795918367348, 0.19, 1.3673469387755102, 104.48979591836735, 398.9795918367347, 3.9897959183673466, 0.3736734693877551, 2.4693877551020407, PSO
0, 20:58:04, Initial Swarm, 58.71000765858289, 1715198.300526204, 38.83673469387756, 0.2, 1.3877551020408163, 109.18367346938776, 418.36734693877554, 4.183673469387755, 0.39387755102040817, 2.5510204081632653, PSO
0, 20:59:00, Initial Swarm, 61.10592351558869, 1996861.988635962, 40.87551020408164, 0.21000000000000002, 1.4081632653061225, 113.87755102040816, 437.7551020408163, 4.377551020408163, 0.4140816326530612, 2.63265306122449, PSO
0, 20:59:54, Initial Swarm, 63.823605099362574, 2287990.61907515, 42.91428571428572, 0.22, 1.4285714285714286, 118.57142857142858, 457.14285714285717, 4.571428571428571, 0.4342857142857143, 2.7142857142857144, PSO
0, 21:00:48, Initial Swarm, 66.79527749590373, 2585456.360279722, 44.9530612244898, 0.23, 1.4489795918367347, 123.26530612244899, 476.53061224489795, 4.76530612244898, 0.45448979591836736, 2.7959183673469385, PSO
0, 21:01:40, Initial Swarm, 69.985087276683, 2887964.505239547, 46.991836734693884, 0.24000000000000002, 1.4693877551020407, 127.9591836734694, 495.9183673469388, 4.959183673469387, 0.4746938775510204, 2.877551020408163, PSO
